"","resp_id_2016","resp_id_2020","age","gender","race_6","educ_8","educ_5","pid_7","ideo_7","region_4","state","marital_stat","income_family","immigrants_change6","environment_regulation7","defense_spending7","religion_imporatnce5","traditional_values5","protect_homosexuals","abortion_allowed4","death_penalty4","gun_control3","gun_control_importance5","trust_ppl5","understanding_poli_issue5","vote_2020","age_group","educ_4","race_4","pid_3"
"201",301876,202677,71,1,1,7,5,1,3,4,"CA",4,11,2,2,4,4,3,1,4,3,3,4,2,2,1,6,4,1,1
"202",406926,202691,50,1,1,6,4,7,6,3,"FL",1,19,5,5,6,2,2,2,3,1,3,3,3,3,2,4,4,1,3
"203",300059,202707,71,2,1,2,2,4,4,2,"KS",1,NA,3,4,7,2,1,1,3,1,3,3,3,2,NA,6,2,1,2
"204",300215,202714,70,2,1,NA,NA,4,4,2,"IN",4,9,3,2,3,3,2,2,2,3,1,2,2,3,NA,6,NA,1,2
"205",403511,202721,22,1,3,2,2,4,5,3,"TX",6,10,4,NA,NA,3,3,2,4,3,3,1,5,3,NA,1,2,3,2
"206",400693,202738,24,1,3,5,3,5,3,3,"TX",6,17,2,5,4,2,3,1,2,4,1,3,3,5,NA,1,3,3,3
"207",406739,202745,40,2,2,5,3,1,NA,1,"NJ",6,4,3,3,4,2,1,1,4,4,1,2,2,2,NA,3,3,2,1
"208",302755,202752,49,1,1,6,4,3,2,4,"ID",1,20,3,2,1,5,3,1,4,3,1,3,2,1,1,4,4,1,1
"209",300389,202769,56,2,1,7,5,1,4,4,"CA",6,17,2,1,6,1,2,1,1,4,1,2,3,3,NA,5,4,1,1
"210",401152,202783,59,1,3,2,2,5,6,3,"FL",1,13,2,4,5,1,2,1,NA,3,3,1,4,3,2,5,2,3,3
"211",405095,202790,63,1,1,4,3,7,7,3,"FL",1,19,4,1,7,1,1,1,4,1,3,1,2,2,2,5,3,1,3
"212",406624,202806,73,1,1,7,5,1,2,4,"OR",1,17,2,2,4,5,3,1,4,2,1,2,2,2,1,6,4,1,1
"213",300799,202813,56,2,1,6,4,1,3,2,"MN",1,20,1,2,4,2,4,1,4,2,1,2,2,3,1,5,4,1,1
"214",401902,202820,41,1,1,6,4,6,4,2,"MI",1,22,3,6,4,5,2,1,3,1,3,1,4,3,2,3,4,1,3
"215",406986,202837,48,2,1,3,3,5,NA,4,"CA",1,16,3,3,5,5,4,1,4,2,3,3,4,4,2,4,3,1,3
"216",405902,202875,80,2,1,1,1,7,NA,3,"KY",1,22,NA,NA,NA,1,NA,2,1,1,NA,NA,3,NA,2,7,1,1,3
"217",407377,202882,36,2,2,3,3,4,1,4,"AZ",6,11,NA,1,2,5,NA,1,NA,3,NA,NA,4,NA,NA,3,3,2,2
"218",301661,202899,64,2,6,6,4,6,4,3,"TX",6,10,3,5,5,3,2,1,4,1,3,2,3,3,2,5,4,4,3
"219",300890,202905,28,1,1,3,3,6,6,2,"WI",1,17,5,1,1,2,1,2,4,3,3,2,2,4,2,2,3,1,3
"220",400820,202929,21,1,1,3,3,3,3,4,"CA",6,1,4,1,4,5,3,1,4,1,3,2,2,2,1,1,3,1,1
"221",407732,202936,61,1,1,3,3,6,5,2,"IL",1,15,4,4,4,3,1,1,2,1,1,4,2,3,2,5,3,1,3
"222",400514,202943,65,1,1,3,3,1,2,1,"PA",6,2,2,1,5,3,4,1,4,3,1,1,2,3,1,6,3,1,1
"223",406458,202950,35,2,1,3,3,7,5,2,"MO",6,10,3,3,NA,2,2,1,2,1,3,2,3,4,2,3,3,1,3
"224",403874,202967,31,1,1,6,4,3,NA,2,"IN",1,15,3,3,1,5,5,1,4,3,3,3,2,4,1,2,4,1,1
"225",403076,202974,24,2,6,3,3,4,NA,4,"AZ",6,7,2,NA,NA,3,2,1,2,1,1,1,4,3,NA,1,3,4,2
"226",402342,202998,37,2,1,2,2,4,4,3,"AR",5,4,3,7,7,2,3,1,1,1,3,2,3,3,NA,3,2,1,2
"227",405042,203007,53,1,1,2,2,5,4,1,"PA",1,12,4,5,4,2,2,1,4,2,3,1,4,1,NA,4,2,1,3
"228",402768,203014,34,2,1,6,4,3,2,4,"OR",1,10,1,1,1,2,5,1,4,4,1,1,2,4,1,2,4,1,1
"229",405816,203021,60,1,4,7,5,3,4,3,"TX",4,10,3,3,5,5,4,1,NA,4,1,2,2,1,1,5,4,4,1
"230",403098,203038,66,1,1,4,3,6,4,3,"VA",1,13,4,3,1,4,2,2,NA,3,1,1,2,3,1,6,3,1,3
"231",301838,203045,70,1,1,2,2,7,NA,3,"FL",1,16,5,1,7,3,1,1,2,1,2,3,2,1,2,6,2,1,3
"232",301070,203069,51,2,1,7,5,2,4,1,"CT",4,18,3,2,4,3,5,1,4,3,1,1,2,2,1,4,4,1,1
"233",302627,203090,44,2,1,2,2,1,4,2,"MI",6,11,3,NA,4,3,5,1,4,1,3,3,2,4,1,3,2,1,1
"234",302774,203106,60,2,2,8,5,1,4,3,"GA",1,15,3,1,6,1,1,2,4,4,1,1,4,1,1,5,4,2,1
"235",401019,203113,34,1,5,3,3,7,7,3,"VA",1,12,3,7,7,3,1,1,NA,1,3,1,2,2,2,2,3,4,3
"236",401883,203137,53,1,1,3,3,7,6,3,"VA",6,19,3,7,5,2,1,1,2,1,3,1,4,2,2,4,3,1,3
"237",405782,203144,37,2,1,6,4,1,2,1,"NY",1,18,3,1,4,5,5,1,3,3,1,1,2,2,1,3,4,1,1
"238",301926,203151,56,2,1,5,3,4,4,4,"CA",4,12,5,NA,NA,3,2,1,4,1,1,1,3,3,NA,5,3,1,2
"239",405260,203168,46,2,1,3,3,2,2,2,"NE",6,7,3,2,1,4,2,1,4,3,1,3,3,4,1,4,3,1,1
"240",400305,203175,38,2,4,5,3,2,3,4,"CA",1,22,NA,2,2,3,NA,1,4,3,NA,NA,3,NA,NA,3,3,4,1
"241",300609,203182,63,2,6,1,1,4,3,1,"NH",4,15,3,1,7,2,2,1,2,3,1,1,2,2,1,5,1,4,2
"242",401501,203199,29,1,1,6,4,1,2,4,"NV",6,3,2,1,1,5,3,1,4,4,1,2,2,5,1,2,4,1,1
"243",302494,203205,41,1,3,2,2,2,NA,4,"NM",1,10,NA,5,6,1,NA,1,4,2,NA,NA,4,NA,1,3,2,3,1
"244",403213,203212,54,1,1,6,4,4,4,3,"MD",1,NA,5,1,4,NA,2,1,2,1,3,2,2,3,NA,4,4,1,2
"245",406973,203229,79,2,1,6,4,7,7,4,"CA",1,14,3,7,6,1,1,1,2,1,3,2,4,2,2,7,4,1,3
"246",300153,203236,31,2,1,3,3,1,4,3,"TN",6,1,5,5,5,3,2,1,1,1,1,3,4,5,2,2,3,1,1
"247",400208,203243,50,1,1,4,3,7,6,4,"AZ",1,NA,5,4,5,5,2,1,3,1,3,2,4,3,2,4,3,1,3
"248",404880,203267,64,2,1,6,4,1,2,1,"NY",4,11,1,1,4,4,5,1,4,4,1,1,2,2,1,5,4,1,1
"249",301993,203281,80,2,1,NA,NA,1,5,3,"FL",3,NA,2,2,2,4,3,1,4,3,1,3,2,2,NA,7,NA,1,1
"250",403059,203298,60,1,1,7,5,1,4,2,"WI",1,17,4,2,3,3,4,1,4,2,3,1,2,4,1,5,4,1,1
"251",405746,203304,28,2,3,7,5,1,3,4,"CA",1,17,NA,2,2,1,NA,1,3,3,NA,NA,2,NA,1,2,4,3,1
"252",407305,203311,46,2,3,2,2,2,NA,3,"FL",1,12,2,7,3,5,3,1,4,1,3,2,4,4,1,4,2,3,1
"253",403120,203328,66,2,1,7,5,1,2,4,"AZ",1,12,2,2,1,3,2,1,3,2,1,1,3,4,1,6,4,1,1
"254",406389,203335,63,1,2,1,1,6,NA,3,"MD",1,1,NA,NA,NA,1,NA,1,3,1,NA,NA,4,NA,1,5,1,2,3
"255",401089,203342,38,2,1,4,3,4,4,4,"CA",1,1,4,4,4,2,3,2,NA,2,2,4,3,4,NA,3,3,1,2
"256",400039,203359,59,2,1,4,3,6,6,3,"TX",3,5,3,4,6,3,1,1,1,3,3,3,2,3,2,5,3,1,3
"257",405339,203366,64,1,1,7,5,5,6,4,"CA",6,16,4,7,7,3,2,1,2,1,2,1,2,2,NA,5,4,1,3
"258",401247,203380,72,1,1,7,5,7,7,2,"OH",4,2,3,6,7,1,1,1,2,1,3,1,3,2,2,6,4,1,3
"259",301556,203397,68,1,1,6,4,3,1,4,"WA",6,1,2,1,2,2,1,1,4,3,1,2,2,2,1,6,4,1,1
"260",404241,203403,28,2,1,2,2,2,4,3,"FL",6,5,2,4,4,3,3,2,3,3,3,3,3,4,2,2,2,1,1
"261",300739,203410,27,1,1,3,3,2,2,2,"IL",6,9,5,1,2,5,4,1,4,3,1,1,3,3,1,2,3,1,1
"262",404358,203427,62,2,1,6,4,1,2,3,"MD",1,18,1,1,1,5,5,1,4,4,1,1,2,1,1,5,4,1,1
"263",405392,203434,70,1,1,8,5,6,5,3,"TX",1,15,3,3,5,1,1,1,2,4,3,3,2,3,2,6,4,1,3
"264",401922,203441,29,2,1,5,3,1,2,4,"CO",6,8,3,1,1,5,5,1,4,2,1,1,4,2,1,2,3,1,1
"265",300008,203458,62,1,2,1,1,1,NA,1,"NY",1,13,2,1,NA,3,2,1,4,2,1,2,3,3,1,5,1,2,1
"266",301881,203472,60,2,1,6,4,4,NA,1,"PA",4,19,3,NA,5,3,2,1,2,1,1,3,4,3,NA,5,4,1,2
"267",301489,203489,69,2,1,7,5,5,6,3,"NC",1,17,4,6,6,2,2,2,3,1,3,1,2,2,2,6,4,1,3
"268",402647,203496,58,NA,1,8,5,1,4,4,"CA",6,21,1,1,1,5,5,1,4,4,1,1,2,3,1,5,4,1,1
"269",401412,203502,47,2,1,3,3,7,5,3,"GA",1,14,5,4,6,2,1,1,4,1,3,3,3,3,2,4,3,1,3
"270",302639,203519,53,2,1,6,4,7,4,2,"MO",1,11,4,NA,5,1,1,2,2,2,3,4,2,4,2,4,4,1,3
"271",300053,203526,72,1,1,6,4,3,NA,3,"FL",4,9,2,2,2,3,2,1,4,1,1,2,3,3,1,6,4,1,1
"272",404886,203533,35,2,1,3,3,1,2,3,"KY",5,4,3,1,4,4,5,1,4,1,1,2,3,3,1,3,3,1,1
"273",400317,203540,62,2,1,6,4,7,7,2,"MI",4,6,5,4,4,1,3,1,2,1,1,3,4,3,2,5,4,1,3
"274",400243,203557,73,2,1,5,3,1,2,4,"CA",4,NA,1,1,5,3,3,1,4,2,1,1,2,1,1,6,3,1,1
"275",404075,203564,28,1,1,3,3,7,7,2,"IN",1,11,3,7,7,1,1,1,1,1,1,2,2,3,2,2,3,1,3
"276",403578,203588,57,2,1,6,4,6,4,1,"PA",1,20,3,3,4,4,2,1,4,1,3,1,2,3,2,5,4,1,3
"277",403630,203595,29,1,1,8,5,2,5,3,"KY",1,19,2,4,2,1,2,1,4,1,3,3,3,2,NA,2,4,1,1
"278",300175,203632,39,1,1,3,3,4,3,2,"IN",1,5,3,1,2,4,2,1,3,4,3,4,5,2,2,3,3,1,2
"279",301789,203649,55,2,6,7,5,1,2,4,"WA",1,15,3,NA,NA,2,3,1,1,4,1,1,5,3,1,5,4,4,1
"280",300006,203670,42,2,1,2,2,4,4,2,"OH",4,3,3,1,3,2,3,1,4,3,3,3,4,2,NA,3,2,1,2
"281",406479,203687,67,2,1,3,3,7,7,1,"PA",1,13,5,1,NA,1,1,1,1,1,1,4,2,4,2,6,3,1,3
"282",402906,203700,58,1,1,6,4,5,6,4,"CA",4,22,3,6,7,2,1,1,1,1,3,3,3,3,2,5,4,1,3
"283",302443,203724,67,1,1,6,4,7,6,2,"KS",1,11,4,3,6,1,2,2,1,1,3,3,3,3,2,6,4,1,3
"284",405352,203731,58,2,1,7,5,7,7,2,"IN",1,NA,4,5,6,1,2,1,1,1,3,1,2,3,2,5,4,1,3
"285",401705,203762,25,1,1,6,4,2,2,2,"IL",6,13,1,1,1,3,4,1,4,3,1,3,2,3,1,2,4,1,1
"286",403331,203779,73,2,2,7,5,2,2,4,"AZ",4,6,2,1,1,2,4,1,4,3,3,5,3,3,1,6,4,2,1
"287",406792,203786,30,2,2,7,5,2,NA,3,"TX",6,10,1,1,NA,1,2,2,4,4,1,1,2,4,1,2,4,2,1
"288",407771,203793,38,1,1,3,3,7,7,3,"AL",1,15,5,3,7,1,2,1,2,1,3,1,2,2,2,3,3,1,3
"289",401940,203816,64,2,1,4,3,7,6,3,"TX",1,17,NA,5,6,1,NA,1,1,2,NA,NA,2,NA,2,5,3,1,3
"290",300222,203823,40,2,1,6,4,2,3,3,"TX",1,18,3,2,3,5,4,1,4,2,1,2,2,2,1,3,4,1,1
"291",402732,203830,NA,2,1,6,4,4,5,3,"GA",4,1,3,3,4,4,3,1,4,2,3,3,2,2,2,NA,4,1,2
"292",404774,203854,51,1,1,7,5,5,6,3,"TX",1,19,5,2,2,2,1,2,1,1,2,3,2,3,2,4,4,1,3
"293",403738,203878,61,1,1,3,3,4,NA,4,"WA",5,2,3,NA,7,4,3,1,2,1,1,1,4,4,1,5,3,1,2
"294",407209,203946,59,1,2,3,3,1,2,3,"FL",1,20,3,1,2,1,2,1,3,4,1,1,2,1,1,5,3,2,1
"295",406348,203953,58,2,3,6,4,3,4,2,"WI",6,7,5,1,5,1,1,1,3,1,3,1,2,3,1,5,4,3,1
"296",300736,203960,53,1,5,2,2,4,6,2,"IN",6,10,3,2,6,2,2,2,2,3,1,3,4,4,2,4,2,4,2
"297",404928,203977,75,2,1,3,3,1,4,2,"MI",3,1,3,2,4,3,2,1,4,1,1,2,3,3,1,7,3,1,1
"298",401662,203984,37,2,1,6,4,2,3,2,"MI",1,19,2,2,3,4,2,1,4,2,1,1,2,3,2,3,4,1,1
"299",407692,204000,77,1,1,6,4,5,6,3,"NC",1,5,3,4,5,1,1,1,2,1,2,2,2,3,2,7,4,1,3
"300",405881,204017,NA,2,1,1,1,4,NA,3,"GA",4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,4,5,NA,NA,1,1,2
"301",405419,204031,68,2,1,5,3,5,7,1,"CT",1,NA,5,NA,7,1,2,1,1,3,1,1,3,2,2,6,3,1,3
"302",403237,204048,66,1,1,6,4,2,NA,1,"PA",1,12,4,6,4,3,2,1,2,1,1,2,3,3,2,6,4,1,1
"303",403710,204055,43,2,2,3,3,4,NA,2,"MI",4,2,1,NA,NA,1,1,2,1,4,3,3,4,5,NA,3,3,2,2
"304",404757,204062,72,1,1,3,3,5,4,1,"NJ",1,20,3,2,4,3,2,1,4,2,3,3,2,3,2,6,3,1,3
"305",404082,204086,50,2,1,7,5,6,5,1,"NJ",1,22,3,3,3,1,2,1,4,1,1,1,2,3,2,4,4,1,3
"306",400382,204109,58,2,1,7,5,1,2,1,"VT",1,6,2,1,1,4,5,1,4,4,1,1,2,1,1,5,4,1,1
"307",400598,204116,28,1,1,7,5,2,3,3,"KY",1,11,1,1,1,5,3,1,4,4,1,1,3,1,NA,2,4,1,1
"308",403173,204123,59,2,1,3,3,3,4,2,"MI",4,10,3,NA,5,3,1,2,2,3,3,3,2,5,1,5,3,1,1
"309",300552,204130,72,2,1,2,2,7,7,2,"WI",1,20,5,4,6,1,1,1,2,1,3,4,2,3,2,6,2,1,3
"310",404993,204147,29,2,1,6,4,3,3,3,"FL",6,2,1,NA,3,5,5,1,4,3,1,2,3,5,1,2,4,1,1
"311",402875,204154,60,1,3,6,4,1,2,2,"IL",1,15,3,2,3,4,3,1,4,3,1,3,2,2,1,5,4,3,1
"312",405510,204161,66,1,1,3,3,3,4,2,"OH",1,13,3,2,5,4,1,1,4,1,3,3,3,2,1,6,3,1,1
"313",407667,204178,56,1,1,6,4,1,2,2,"WI",1,10,3,1,3,2,2,1,3,4,3,2,4,2,1,5,4,1,1
"314",403278,204185,40,1,6,7,5,7,6,3,"MD",1,21,3,3,6,1,3,1,1,2,3,3,2,3,2,3,4,4,3
"315",406592,204192,45,2,1,6,4,6,5,3,"FL",1,1,3,3,6,4,4,1,4,2,3,2,2,2,2,4,4,1,3
"316",406377,204208,51,2,1,6,4,5,6,4,"CA",1,15,3,5,NA,2,1,1,2,2,1,3,2,3,2,4,4,1,3
"317",405662,204222,68,2,1,6,4,1,4,4,"WA",1,10,3,1,3,3,4,1,3,3,1,1,2,2,1,6,4,1,1
"318",302341,204246,22,1,1,6,4,6,5,1,"NJ",6,21,3,4,4,3,3,1,4,1,2,3,2,3,2,1,4,1,3
"319",402742,204253,40,2,1,6,4,7,5,4,"AZ",1,1,1,4,5,1,2,2,2,2,3,1,2,3,2,3,4,1,3
"320",301778,204260,63,2,1,3,3,3,3,2,"KS",4,7,3,1,4,1,3,1,4,2,1,2,3,4,1,5,3,1,1
"321",405023,204277,59,2,1,7,5,1,2,3,"MD",1,NA,1,1,4,1,5,1,4,4,1,2,2,3,1,5,4,1,1
"322",302047,204284,53,2,3,2,2,1,6,3,"MD",4,NA,3,NA,NA,2,1,1,1,NA,1,2,4,4,1,4,2,3,1
"323",403470,204291,80,1,1,2,2,1,NA,4,"OR",1,5,3,NA,NA,5,2,1,4,1,3,3,2,3,1,7,2,1,1
"324",404495,204307,67,2,1,4,3,7,7,2,"NE",1,18,5,5,6,2,2,1,2,1,3,4,3,3,2,6,3,1,3
"325",300146,204321,35,1,1,6,4,4,NA,1,"PA",1,18,NA,NA,NA,4,NA,1,NA,2,NA,NA,2,NA,NA,3,4,1,2
"326",402859,204338,69,1,1,3,3,2,4,4,"WA",1,10,1,1,6,5,2,1,3,1,1,3,2,3,1,6,3,1,1
"327",402751,204345,80,2,1,6,4,1,6,4,"AZ",1,14,3,6,6,3,3,2,4,2,1,3,2,3,1,7,4,1,1
"328",406658,204352,62,1,1,3,3,7,7,2,"IN",1,20,5,4,7,1,1,1,3,1,3,1,2,1,NA,5,3,1,3
"329",402257,204369,38,2,1,2,2,7,NA,2,"MI",4,4,5,NA,NA,2,2,2,2,1,3,3,3,5,2,3,2,1,3
"330",403001,204376,71,2,1,3,3,7,NA,2,"MI",1,17,4,NA,4,3,1,1,4,1,3,1,2,3,2,6,3,1,3
"331",407037,204383,80,1,1,5,3,7,6,3,"GA",3,14,3,5,4,4,2,1,3,2,3,3,4,3,2,7,3,1,3
"332",401348,204390,61,2,1,6,4,2,4,1,"NY",1,22,2,2,4,3,4,1,4,3,1,1,2,2,1,5,4,1,1
"333",406914,204413,65,1,1,6,4,7,6,3,"TX",1,19,4,5,6,1,2,2,2,1,3,1,4,1,2,6,4,1,3
"334",301896,204420,30,1,1,3,3,4,NA,2,"IL",6,1,3,NA,NA,5,2,1,4,4,2,3,4,4,NA,2,3,1,2
"335",401142,204437,38,2,6,7,5,7,NA,3,"NC",4,1,2,NA,5,1,2,1,4,4,1,2,2,2,NA,3,4,4,3
"336",302231,204468,80,2,1,1,1,5,NA,1,"CT",3,NA,NA,4,NA,1,NA,1,NA,3,NA,NA,2,NA,NA,7,1,1,3
"337",400866,204475,80,1,1,6,4,2,2,1,"PA",1,18,1,3,4,5,3,1,4,3,1,3,2,2,1,7,4,1,1
"338",405012,204482,NA,2,1,3,3,6,5,3,"NC",1,NA,3,5,5,1,1,1,1,3,3,2,2,3,NA,NA,3,1,3
"339",404097,204505,65,2,1,5,3,5,6,1,"NY",4,10,5,3,5,3,4,1,2,2,3,3,4,4,2,6,3,1,3
"340",402204,204512,48,1,1,6,4,2,2,1,"NH",1,14,2,1,1,5,5,1,4,3,1,3,2,3,1,4,4,1,1
"341",406044,204529,38,2,1,7,5,1,1,2,"IN",1,18,3,1,2,5,4,1,4,3,3,2,2,4,1,3,4,1,1
"342",403617,204536,NA,1,1,7,5,5,5,1,"NY",1,22,3,2,4,5,2,1,4,2,1,2,3,3,1,NA,4,1,3
"343",405007,204543,67,2,1,7,5,2,3,2,"MN",1,20,4,2,4,2,2,1,3,1,1,1,2,3,1,6,4,1,1
"344",404007,204550,80,2,2,3,3,3,NA,3,"TN",3,14,3,NA,NA,1,4,1,1,3,1,1,4,3,1,7,3,2,1
"345",406423,204567,33,2,1,3,3,3,4,4,"CA",1,11,1,1,3,5,3,1,3,3,1,2,4,3,1,2,3,1,1
"346",401230,204574,76,2,1,2,2,7,6,2,"IN",1,11,4,5,5,1,1,1,2,3,3,3,2,3,2,7,2,1,3
"347",403380,204581,43,2,2,5,3,1,NA,2,"MI",6,2,NA,5,NA,1,NA,1,4,3,NA,NA,3,NA,1,3,3,2,1
"348",405350,204598,32,2,2,7,5,1,2,1,"MA",6,1,3,3,2,2,3,1,4,3,1,1,4,3,1,2,4,2,1
"349",404176,204604,41,2,1,3,3,6,6,3,"NC",1,11,5,NA,NA,3,1,1,2,3,3,4,4,2,2,3,3,1,3
"350",402724,204611,80,1,1,2,2,5,7,1,"NY",1,18,2,6,5,1,1,1,2,4,3,3,4,1,2,7,2,1,3
"351",404555,204628,45,2,2,7,5,1,3,3,"TX",4,15,3,1,4,1,4,1,NA,3,3,2,3,3,1,4,4,2,1
"352",405634,204642,56,2,1,7,5,1,2,1,"NJ",1,21,2,1,3,5,4,1,4,4,1,2,3,2,1,5,4,1,1
"353",400536,204697,68,1,1,2,2,5,4,3,"MD",1,7,3,4,5,2,2,1,4,2,3,2,2,3,2,6,2,1,3
"354",407657,204703,73,1,1,6,4,6,4,4,"WA",1,18,2,1,2,1,4,1,4,4,1,3,2,2,1,6,4,1,3
"355",404773,204710,69,2,1,6,4,4,4,4,"AZ",4,6,3,4,NA,4,3,1,3,3,1,1,3,3,1,6,4,1,2
"356",407685,204727,73,2,1,2,2,1,3,1,"VT",1,10,3,5,4,4,4,1,4,1,3,2,4,3,1,6,2,1,1
"357",401188,204734,43,1,1,6,4,7,6,3,"FL",4,1,5,7,4,4,2,1,3,1,3,1,3,1,2,3,4,1,3
"358",300238,204741,48,1,3,1,1,4,4,3,"TX",1,4,3,4,4,3,1,2,1,3,1,2,4,5,NA,4,1,3,2
"359",302393,204758,62,2,5,3,3,4,4,4,"AZ",4,22,3,2,7,1,1,1,2,4,3,4,2,3,2,5,3,4,2
"360",401811,204765,41,1,1,6,4,2,3,2,"MN",1,22,3,3,4,2,2,1,3,3,1,3,2,3,1,3,4,1,1
"361",404524,204772,20,1,3,2,2,1,4,4,"CA",1,6,3,1,2,1,1,1,2,1,1,1,3,3,NA,1,2,3,1
"362",407101,204789,63,2,1,6,4,7,6,2,"MN",3,2,4,NA,5,1,1,1,1,3,1,1,3,2,2,5,4,1,3
"363",300784,204796,34,2,1,7,5,2,4,2,"KS",1,16,3,3,3,4,2,1,2,2,1,3,2,3,1,2,4,1,1
"364",402688,204802,80,2,4,2,2,2,NA,4,"CA",1,6,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,7,2,4,1
"365",402046,204819,76,1,1,6,4,7,6,4,"CA",3,5,2,4,5,3,1,1,2,1,3,2,3,3,2,7,4,1,3
"366",300925,204833,44,1,1,8,5,7,7,3,"NC",4,20,1,5,7,4,2,2,2,2,2,2,2,2,2,3,4,1,3
"367",402040,204840,51,2,6,6,4,3,3,2,"OH",6,11,NA,1,1,3,NA,1,4,3,NA,NA,2,NA,1,4,4,4,1
"368",401583,204857,69,2,1,3,3,1,3,3,"FL",6,7,3,1,7,1,1,1,4,4,1,1,2,3,1,6,3,1,1
"369",402387,204864,27,1,1,5,3,7,6,1,"PA",6,13,3,NA,NA,3,3,2,3,1,3,3,3,3,2,2,3,1,3
"370",404921,204871,48,2,1,3,3,7,6,2,"IL",1,15,3,5,5,1,2,1,1,4,1,3,2,4,NA,4,3,1,3
"371",400912,204888,74,2,1,3,3,3,4,4,"CO",3,2,3,1,3,5,2,1,NA,2,1,1,4,2,1,6,3,1,1
"372",302040,204895,72,2,1,4,3,4,5,3,"SC",1,20,3,2,6,5,3,1,4,3,3,1,2,2,1,6,3,1,2
"373",400553,204901,60,2,1,3,3,7,6,4,"NM",1,10,4,5,6,2,1,1,1,1,3,2,4,3,2,5,3,1,3
"374",406467,204918,32,1,1,6,4,1,2,4,"CO",1,18,1,2,1,4,4,1,4,4,1,1,3,3,1,2,4,1,1
"375",406559,204925,70,2,1,3,3,7,5,4,"CA",1,1,5,4,6,3,3,1,4,1,3,4,3,3,NA,6,3,1,3
"376",407178,204932,50,1,1,6,4,5,6,4,"CO",1,21,2,5,6,3,3,1,2,3,3,3,3,3,2,4,4,1,3
"377",406382,204949,59,1,1,2,2,1,NA,1,"PA",6,11,3,3,5,4,3,1,4,1,1,2,3,3,1,5,2,1,1
"378",400668,204963,52,1,1,7,5,4,5,4,"CA",6,22,1,1,3,5,2,1,4,4,1,4,2,3,1,4,4,1,2
"379",301190,204970,67,2,1,6,4,6,5,2,"IL",1,22,NA,3,5,3,NA,1,2,3,NA,NA,2,NA,NA,6,4,1,3
"380",300012,204987,60,2,1,6,4,5,5,1,"NJ",3,21,3,6,5,2,2,1,2,1,2,4,3,3,2,5,4,1,3
"381",404319,204994,24,1,1,6,4,2,3,2,"OH",6,22,3,6,1,5,3,1,4,2,1,5,2,4,1,1,4,1,1
"382",301544,205003,31,1,3,2,2,7,3,4,"CA",6,15,3,4,NA,5,3,1,4,3,3,3,5,3,2,2,2,3,3
"383",405708,205010,39,1,1,2,2,7,6,2,"IN",1,15,4,1,6,1,1,1,2,4,1,3,3,3,2,3,2,1,3
"384",406285,205034,73,1,4,2,2,3,4,4,"CA",1,5,3,1,1,3,3,1,4,1,1,1,3,2,1,6,2,4,1
"385",403987,205041,43,2,6,4,3,1,NA,2,"OH",6,6,5,7,3,1,3,1,4,1,1,4,3,5,1,3,3,4,1
"386",300534,205058,28,1,1,7,5,6,6,3,"OK",6,21,3,3,5,5,3,1,4,1,3,3,4,2,1,2,4,1,3
"387",302169,205065,70,1,1,7,5,3,3,1,"MA",1,21,2,2,4,2,2,1,4,4,1,2,2,1,1,6,4,1,1
"388",404230,205072,72,1,1,4,3,1,2,3,"TX",1,8,1,2,3,3,3,1,NA,4,1,1,2,3,1,6,3,1,1
"389",402068,205089,59,1,3,7,5,2,3,3,"TX",1,21,2,1,3,2,3,1,4,4,1,1,2,2,1,5,4,3,1
"390",401728,205096,35,1,1,2,2,4,NA,3,"FL",6,6,5,3,4,5,2,1,4,1,2,3,4,3,NA,3,2,1,2
"391",406465,205102,26,2,1,2,2,7,7,3,"AL",1,6,2,7,6,1,2,2,1,1,3,1,3,4,2,2,2,1,3
"392",301958,205119,80,2,1,2,2,1,4,2,"KS",3,4,2,1,6,1,2,1,3,1,1,2,4,1,1,7,2,1,1
"393",401132,205133,76,2,1,7,5,3,4,3,"MD",1,1,3,2,2,5,2,1,4,1,3,1,2,2,1,7,4,1,1
"394",300734,205140,31,1,1,3,3,3,NA,2,"MI",6,4,3,NA,NA,5,1,1,4,1,1,1,2,2,NA,2,3,1,1
"395",404108,205157,24,1,3,6,4,4,4,4,"MT",6,10,3,1,6,4,2,1,4,2,3,1,4,3,NA,1,4,3,2
"396",302722,205171,53,1,1,6,4,1,2,3,"MD",1,10,2,1,4,2,2,1,4,4,1,2,2,3,1,4,4,1,1
"397",301608,205188,55,2,2,7,5,1,4,2,"IL",6,15,3,1,3,1,4,1,4,1,1,1,3,2,1,5,4,2,1
"398",300554,205195,39,2,4,7,5,1,1,1,"NY",4,19,1,1,3,5,5,1,4,4,1,3,3,3,1,3,4,4,1
"399",407075,205201,32,1,5,8,5,2,NA,2,"IL",1,19,3,3,1,1,1,1,2,1,1,1,3,3,1,2,4,4,1
"400",300322,205218,80,2,1,3,3,5,NA,2,"MN",3,2,NA,NA,NA,1,2,1,3,NA,3,2,4,3,2,7,3,1,3
"401",405440,205249,45,1,3,4,3,2,NA,3,"TX",1,10,NA,1,7,1,NA,2,1,1,NA,NA,4,NA,1,4,3,3,1
"402",405208,205256,40,1,1,2,2,7,7,3,"WV",1,5,5,NA,NA,1,2,1,1,1,3,1,3,1,2,3,2,1,3
